UGS,area,tree,grassland,water,herbaceous_wetland,mangroves,mean_ndvi,mean_ndwi,Pavilion_Picnic_Area,Kids_Playground,Body_of_water,Jog_Walk_path,Athletic_facility,Nature_Preserve,Dog_Park,Indoor_Outdoor_fitness_center,Biodiversity,y,LM_yfitOOB,LM_ResOOB,LM_yfitPred,LM_ResPred,LM_MSE,LM_Rsq100,LPerm,Local primary factor,,variable,number,proportion
Lauderhill_Ilene Lieberman Botanical Gardens,0.053418251,0.050353534,0.026271023,5.07E-05,0.007214605,0,0.055465587,0.061737245,0.009472136,0.011650992,0.011751219,0.001752336,0.020902287,0,0,0.011283445,0.025779329,0.470588235,0.78710136,-0.316513125,0.503636031,-0.033047796,0.045276945,-0.331997246,1,mean_ndwi,,,,
Lauderhill_Jackie Gleason Park,0.038105924,0.03116182,0.0132901,0.000254048,0.002883494,0,0.033612416,0.017641684,0.003457626,0.002444942,0.000594252,0.004651336,0.009086835,0,0,0.00340652,0.032756222,0.666666667,0.563663102,0.103003565,0.659091673,0.007574994,0.031958595,0.268747339,1,area,,,,
Lauderhill_James D. Bradley Jr. Park,0.039799503,0.020430788,0.044013628,0.001095107,0.002907516,0,0.029508402,0.03734294,0.00060143,0.002206122,0.000433071,0.007979068,0.000854072,0.000161405,0,0.006491826,0.053471996,0.5,0.570990575,-0.070990575,0.508746019,-0.008746019,0.027461046,0.286185571,1,Biodiversity,,,,
Lauderhill_John E. Mullin Park & The Lauderhill Aquatic Center,0.055834707,0.032477463,0.03128986,0.005556416,0.006898595,0,0.039562039,0.043206188,0.004077167,0.005142095,0.001407493,0.029798626,0.010854673,0,0,0.028381674,0.04871813,0.75,0.284923008,0.465076992,0.745644553,0.004355447,0.064978978,-0.476815775,6,area,,,,
Lauderhill_Lauderhill Sports Park,0.065854496,0.063994233,0.023907544,0,0.007927459,0,0.102163204,0.060509296,0.010620264,0.020488031,0.017204697,0.002304863,0.017715372,0,0,0.01453177,0.039810277,0.794871795,0.625517903,0.169353892,0.793681972,0.001189823,0.065635845,-0.023729691,1,mean_ndvi,,,,
Lauderhill_Maye Frances Brooks Jenkins Park,0.076746662,0.071044291,0.113988324,0.001285116,0.001771723,0,0.029650186,0.041858917,0.002523828,0.002364552,0.002559811,0.001317264,0.006008356,0,0,0.019975279,0.082181312,0.5,0.16031746,0.33968254,0.478427055,0.021572945,0.062901855,-0.263414586,2,grassland,,,,
Lauderhill_Ruth Rothkopf Park,0.057652384,0.054019926,0.027106468,0,0.005412282,0,0.046175757,0.045778133,0.007287049,0.005023717,0.008496959,0.003300896,0.009169456,0,0,0.003934023,0.020083273,0.5,0.768536651,-0.268536651,0.535510401,-0.035510401,0.032508431,-0.52545503,1,area,,,,
Lauderhill_St. George Community Park,0.05310753,0.052749659,0.061994035,0.001387016,0.002869708,0,0.023068233,0.040079242,0.00252425,0.002647459,0.003930571,0.00296604,0.001168217,0,0,0.030502245,0.068145554,0.833333333,0.576560657,0.256772676,0.770053473,0.06327986,0.027229959,0.233953524,1,Biodiversity,,,,
Lauderhill_Veterans Park,0.034162252,0.044393509,0.016744706,0,0.032492002,0,0.050007663,0.020359081,0.00207943,0.002195444,0.003408998,0.002852319,0.016657192,0,0,0.0057891,0.072163883,0.772727273,0.639417133,0.13331014,0.764616689,0.008110584,0.02861448,0.338779055,1,Biodiversity,,,,
Lauderhill_Waterford Park,0.050988238,0.042175715,0.021329603,0,0.005933134,0,0.044715895,0.031680023,0.004444328,0.00818876,0.010657976,0.002773379,0.011520117,0,0,0.005712475,0.023661085,0.525,0.699090249,-0.174090249,0.555415811,-0.030415811,0.043544289,-0.355935379,1,area,,,,
Lauderhill_West Ken Lark Park,0.051893201,0.040481272,0.035452045,0.001701303,0.003916593,0,0.025272418,0.021135628,0.000387796,0.004231895,0.001211699,0.008007382,0.001223951,0,0,0.008662543,0.053772915,0.666666667,0.628638809,0.038027858,0.677039794,-0.010373127,0.031342746,0.161722623,1,Biodiversity,,,,
Lauderhill_Westwind Park,0.027098142,0.015478491,0.014729685,0,0.004043118,0,0.025142187,0.028641955,0.001992127,0.006402619,0.00591962,0.001766073,0.00491281,0,0,0.007178994,0.035452998,0.79245283,0.712098915,0.080353915,0.780872506,0.011580324,0.062789797,-0.044959933,1,Biodiversity,,,,
Lauderhill_Wolk Park,0.022237697,0.048152279,0.01934235,0.001561295,0.000931444,0,0.018612139,0.014752039,0.000532537,0.009354583,0.004999712,0.007045965,0.003531569,0,0,0.007132794,0.06080099,0.5,0.573952351,-0.073952351,0.512871709,-0.012871709,0.042619257,-0.117998078,1,Biodiversity,,,,
Lighthouse Point_Dan Witt Park,0.083090765,0.03150233,0.086838461,0,0.014823787,0,0.083936133,0.12438376,0.01540406,0.02491445,0,0.010975192,0.003511547,0.005337298,9.94E-06,0.001528678,0.048705639,0.555555556,0.615737667,-0.060182111,0.575156155,-0.019600599,0.062789198,0.089810682,1,mean_ndwi,,,,
Lighthouse Point_De Groff Park,0.088177369,0.038363526,0.122130406,0.005177701,0.01322511,0,0.034231909,0.073288076,0.05336395,0.030312365,0.003299339,0.025105765,0.010557384,0.002853076,0,0.002455958,0.035815112,0.387096774,0.581528643,-0.194431869,0.384122256,0.002974518,0.056419905,0.09618272,1,grassland,,,,
Lighthouse Point_Frank McDonough Park,0.062087442,0.039713434,0.104194743,0.001495614,0.007517559,0,0.039766982,0.110513244,0.001154684,0.004210545,0,0.010526483,0.027215392,0.003827254,0.000367259,0.009696661,0.040034191,0.652173913,0.549607116,0.102566797,0.627854764,0.024319149,0.024628843,0.375312596,1,mean_ndwi,,,,
Margate_Centennial Park,0.056357177,0.016286779,0.016123487,0,0.003117348,0,0.031691728,0.025090583,0.001521462,0.001581032,0.000429082,0.004415484,0.018783866,0,0.002738749,0.001383135,0.021714872,0.5,0.644927955,-0.144927955,0.520803257,-0.020803257,0.041456042,-0.073004862,1,area,,,,
Margate_Coral Gate Park,0.039648521,0.046147707,0.149596964,0.000782985,0.014936662,0,0.076488355,0.150939922,0.000102563,0.0019869,0.016650401,0.014803033,0.052487156,0.010262889,7.23E-07,0.021709084,0.035497879,0.688888889,0.570862497,0.118026392,0.68129557,0.007593319,0.058124068,-0.108627545,1,mean_ndwi,,,,
Margate_David Park,0.03107155,0.037701013,0.179531112,0,0.009197205,0,0.21794282,0.060060582,0.010181059,0.012293334,0.004870011,0.00915066,0.054780255,0.004621613,0.004356496,0.012237105,0.117069419,0.071428571,0.666666667,-0.595238096,0.108809004,-0.037380433,0.05853092,-0.419272574,1,mean_ndvi,,,,
Margate_Firefighters Park,0.029676591,0.031683884,0.070743704,0,0.007046912,0,0.034953481,0.037462935,0.002045645,0.01352232,0.027458985,0.004719401,0.019413682,0.000962104,0.002269271,0.00125368,0.051746905,0.683257919,0.654762439,0.02849548,0.675254765,0.008003154,0.054194276,-0.376693151,1,grassland,,,,
Margate_Kaye Stevens Park,0.040875554,0.051399392,0.12043023,0,0.011907614,0,0.140429019,0.105651543,0.006198591,0.00684689,0.01097744,0.008497547,0.108915752,0.005918874,0.005758752,0.013522816,0.034637879,0.214285714,0.276806638,-0.062520924,0.218046966,-0.003761252,0.058129861,-0.144956465,1,mean_ndvi,,,,
Margate_Margate Sports Complex,0.071769298,0.062015272,0.102069165,0.000177963,0.031820061,0,0.103897446,0.079295283,0.022622034,0.013606612,0.004601058,0.011294184,0.125088859,0.009524251,0.012837698,0.015651128,0.031410017,0.37037037,0.632661614,-0.262291244,0.424837218,-0.054466848,0.056269448,-0.07892431,1,Athletic_facility,,,,
Margate_Serino Park,0.085134146,0.02034355,0.084747141,0,0.007338633,0,0.018007578,0.024552457,0.003424969,0.007282459,0.001311789,0.004161017,0.011263946,0.002613264,0.000380009,0.001744606,0.031523965,0.588235294,0.626726827,-0.038491533,0.596702313,-0.008467019,0.028680569,0.289009107,1,area,,,,
Margate_Southeast Park,0.064467575,0.04035063,0.057316983,0,0.007446066,0,0.027029473,0.016800025,0.003995792,0.004199451,0.002920909,0.007217796,0.0055245,0.001576827,0.006536659,0.006519369,0.043450742,0.727272727,0.604575275,0.122697452,0.718428171,0.008844556,0.041380152,0.043977357,1,area,,,,
Margate_Southgate Park,0.053633206,0.024765938,0.118051932,0.000247171,0.013918121,0,0.046881052,0.026352501,0.00408174,0.009844101,0.001204917,0.002870528,0.010950733,0.00269772,0.000585818,0.000246219,0.054990099,0.625,0.514438941,0.110561059,0.608985662,0.016014338,0.028888147,0.249709277,1,grassland,,,,
Margate_Veterans Memorial Park,0.042597117,0.013689251,0.131007566,0,0.010730991,0,0.056421378,0.031892627,0.001984337,0.006581982,2.97E-05,0.005519833,0.005488814,0.0009943,0,0,0.069625853,0.590909091,0.45458027,0.136328822,0.575332801,0.01557629,0.025847084,0.223477203,1,grassland,,,,
Margate_Vinson Park,0.037659042,0.056429934,0.18004078,0,0.003927367,0,0.173309969,0.041838928,0.007577302,0.016661309,0.010070442,0.004073182,0.025705138,0.003463752,0.002160596,0.00385465,0.13083062,0.6,0.555298587,0.044701413,0.599181467,0.000818533,0.043614283,0.023162971,1,grassland,,,,
Margate_Winfield Park,0.034100926,0.06041324,0.10750878,0,0.024892035,0,0.105682597,0.124522523,0.005940306,0.009594312,0.026393945,0.004053972,0.060946918,0.006853039,0.003402317,0.009096442,0.033111646,0.666666667,0.495062715,0.171603952,0.646832126,0.019834541,0.041828354,0.125250634,1,mean_ndwi,,,,
Miramar_19th Street Park,0.137783424,0.056134459,0.063150513,0.00098403,0.0055043,0,0.117762255,0.03150176,0.028364251,0.038284324,0.00148591,0.031928282,0.006536365,0.001498601,0.00742639,0.00844668,0.062081024,0.5,0.29355786,0.20644214,0.473920414,0.026079586,0.037286735,0.278650762,1,area,,,,
Miramar_Ansin Sports Complex,0.082608338,0.10614364,0.082421069,0.011610846,0.028399221,0,0.037326168,0.110178184,0.007098494,0.019065025,0.002308163,0.002362635,0.077026408,0,0.003142398,0.0124434,0.09420913,0.625,0.816794872,-0.191794872,0.628713785,-0.003713785,0.097339362,0.020379133,6,mean_ndwi,,,,
Miramar_Beauty Park,0.200318636,0.047516061,0.089670555,0.003028346,0.016026731,0,0.143123069,0.033066327,0.006698823,0.029335014,0.006080999,0.017958912,0.010910728,0.002875271,0.001951317,0.001525999,0.065340366,0,0.496914333,-0.496914333,0.108039589,-0.108039589,0.040350108,0.219386757,1,area,,,,
Miramar_Beekman Park,0.252357456,0.069938344,0.074375195,0.013718209,0.01967049,0,0.08783603,0.116725621,0.023786841,0.004542179,0.008447149,0.053520814,0.38675556,0,0,0.005792935,0.10924821,0.75,0.551171956,0.198828044,0.736050767,0.013949233,0.086799457,-0.109932419,1,Athletic_facility,,,,
Miramar_Bernard Park,0.434497398,0.070670063,0.088318699,0.011217062,0.014145112,0,0.070560232,0.079868862,0.033079218,0.0030708,0.002309748,0.023283533,0.402635649,0,0,0.004588961,0.07868035,0,0.665009178,-0.665009178,0.130159505,-0.130159505,0.064368296,0.18482982,1,area,,,,
Miramar_Civic Center Park,0.157076039,0.060575803,0.100453651,0.002445952,0.007235946,0,0.096542188,0.030169881,0.007039652,0.021938908,0.002145875,0.019877177,0.031770213,0.001465869,0,0,0.063746075,0.5,0.464831962,0.035168038,0.481270184,0.018729816,0.064085405,0.131987948,1,area,,,,
Miramar_Fairway Park,0.125411005,0.023442479,0.079684033,0.008325904,0.0124586,0,0.156007691,0.158331211,0.012772311,0.007793414,0.009509711,0.014989931,0.172268651,0,0,0,0.140153377,0.909090909,0.659995823,0.249095086,0.875865431,0.033225478,0.094722487,0.008679451,1,Athletic_facility,,,,
Miramar_Flamingo Estates Park,0.034619993,0.017327526,0.030655771,0.007249576,0.034131782,0,0.037754606,0.022965856,0.002184933,0.004899639,0.000892589,0.002107631,0.002300192,0,0,0.003641243,0.028767534,0.571428571,0.644009764,-0.072581193,0.58182756,-0.010398989,0.04747226,0.098599012,1,mean_ndvi,,,,
Miramar_Forzano Field,0.273906,0.065475082,0.061867928,0.007208051,0.012873591,0,0.048304813,0.050963418,0.028957434,0.005313142,0.002790883,0.025585595,0.279916483,0,0.003386845,0.016801254,0.068526146,0.8,0.695783844,0.104216156,0.765442056,0.034557944,0.096423259,0.035130724,1,Athletic_facility,,,,
Miramar_Historic Miramar Aquatic Complex,0.1765057,0.061972393,0.099813885,0.00285125,0.004313538,0,0.102220977,0.029644522,0.003857136,0.01328898,0.001082024,0.014667462,0.03896919,0.000961567,0,0,0.072653506,0.552631579,0.418316489,0.13431509,0.539506923,0.013124656,0.062908585,0.147927524,1,area,,,,
Miramar_Lakeshore Park,0.296181364,0.066372331,0.093406811,0.009852522,0.01540621,0,0.085434598,0.086155069,0.020728301,0.000970962,0.001678867,0.026194734,0.379127803,0,0,0.005245495,0.105673537,0.791666667,0.552760976,0.238905691,0.750589462,0.041077205,0.078303729,0.065677813,1,Athletic_facility,,,,
Miramar_Miramar Regional Park,0.022121258,0.047828653,0.046225353,0.020456738,0.020759293,0,0.06051557,0.053677262,0.014074375,0.002656545,0,0.001050349,0.000993308,0,0,0.002542919,0.042362786,0.510729614,0.695256804,-0.18452719,0.535991206,-0.025261592,0.016639322,0.061172037,1,mean_ndvi,,,,
Miramar_Monarch Lakes Park,0.031839555,0.023995513,0.035847754,0.00307118,0.019723994,0,0.043709984,0.022658636,0.003434785,0.005304031,0.002174995,0.002174819,0.003760272,0,0,0.002537483,0.031995726,0.6875,0.596486592,0.091013408,0.688662617,-0.001162617,0.053106745,0.076221129,1,mean_ndvi,,,,
Miramar_Perry Park-Wellman Field,0.149882677,0.054607293,0.084514874,0.001412814,0.011178849,0,0.12389142,0.039137643,0.004716844,0.011271411,0.002373794,0.016103176,0.025412102,0.00151101,0,0,0.091295843,0.666666667,0.579026262,0.087640405,0.660475539,0.006191128,0.063391096,0.101429143,1,area,,,,
Miramar_River Run Park,0.211217137,0.062662581,0.066103057,0.01002679,0.025295212,0,0.032659367,0.092955187,0.029831994,0.002231517,0.004400591,0.033464916,0.303790043,0,0,0.007882733,0.065879839,0.755319149,0.757861103,-0.002541954,0.737723129,0.01759602,0.103100458,0.09537614,1,Athletic_facility,,,,
Miramar_Sawyer Park,0.322010943,0.084999431,0.311814773,0,0.010561546,0,0.07076488,0.082468491,0.027402864,0.008061241,0,0.007034672,0.151081468,0,0,0.001248339,0.08911999,0.125,0.3,-0.175,0.135993553,-0.010993553,0.071923246,-0.095475176,1,area,,,,
Miramar_Sheraton Park,0.223590734,0.040983262,0.050519322,0.01867194,0.024250365,0,0.066884176,0.091091332,0.01836905,0.00926477,0.014975436,0.044837102,0.328506562,0,0,0.004640857,0.112819408,1,0.692153702,0.307846298,0.925652168,0.074347832,0.064597931,0.162017007,1,Athletic_facility,,,,
Miramar_Shirley Branca Park,0.196475954,0.055527017,0.086125367,0.001740565,0.003759288,0,0.093047054,0.050207479,0.005810152,0.011757542,0.001057316,0.01529477,0.044675736,0.004827129,0,0,0.095882374,0.6,0.405376781,0.194623219,0.55206369,0.04793631,0.067227436,0.109148752,1,area,,,,
Miramar_Silver Lakes Tennis Complex,0.042435307,0.054602881,0.033374178,0.017382625,0.03220671,0,0.048851689,0.053513805,0.00287801,0.000487649,0.00012987,0.000827504,0.000554618,0,0,0.001640576,0.040210101,1,0.785261948,0.214738052,0.952670786,0.047329214,0.016913416,0.04570706,1,tree,,,,
Miramar_Silver Shores Park,0.024574682,0.037404531,0.033694137,0.016328501,0.018004964,0,0.067193489,0.054168976,0.011784675,0.001329431,0.001413658,0.000746763,0.000685151,0,0,0.00160732,0.021574699,0.84375,0.788187662,0.055562338,0.849718644,-0.005968644,0.017532417,0.219584222,1,mean_ndvi,,,,
Miramar_Veteran's Memorial Park,0.157894501,0.030147124,0.062309044,0.004364514,0.020707868,0,0.194927297,0.024236622,0.009090777,0.020819139,0.004111513,0.017445836,0.004845505,0.001637216,0.004328059,0.001373431,0.058548925,0.5,0.479261788,0.020738212,0.482985787,0.017014213,0.04885048,0.186928048,1,mean_ndvi,,,,
Miramar_Vizcaya Park,0.033812423,0.035922653,0.035830968,0.003627018,0.022523298,0,0.081292826,0.027978817,0.004988755,0.00331251,0.000111298,0.003560568,0.003604946,0,0,0.000854929,0.031631177,0.53030303,0.817336309,-0.287033279,0.54263186,-0.01232883,0.038879613,-0.067288748,1,mean_ndvi,,,,
North Lauderdale_Bicentennial Park,0.066055797,0.016557959,0.077705566,0.000217823,0.00848817,0,0.02790956,0.032543054,0.002233328,0.004685345,0.000319138,0.001573921,0.00626658,0.003238057,9.71E-05,0.000371981,0.044812845,0.333333333,0.557265531,-0.223932198,0.374569139,-0.041235806,0.030711382,0.24720445,1,grassland,,,,
North Lauderdale_Broadview Community Park,0.058204233,0.014048266,0.063023737,0.000289603,0.007846526,0,0.010558364,0.021588293,0.00188263,0.003303124,0.001603994,0.004595606,0.018527673,0.000549506,0,0.001020486,0.028122727,0.75,0.52336402,0.22663598,0.73212747,0.01787253,0.015037178,-0.117952222,1,grassland,,,,
North Lauderdale_Hampton Pines Park,0.027017495,0.013492603,0.035033893,0.001854036,0.005119254,0,0.012170553,0.016779493,0.00327353,0.000941673,0.000782561,0.002075752,0.007420228,0.000302635,0,0.009951113,0.0205768,0.698245614,0.5,0.198245614,0.693640438,0.004605176,0.019703934,-0.329901085,1,grassland,,,,
North Lauderdale_TOT Park,0.015000755,0.025155534,0.005980552,0.00486891,0.00749342,0,0.013902212,0.011061982,0.001757268,0.001028629,0.000666263,0.003937058,0.000937596,0.005008433,0.000432364,0.00100947,0.010302657,0.5,0.602020202,-0.102020202,0.508757594,-0.008757594,0.019168828,-0.143839745,2,tree,,,,
Oakland Park_Cherry Creek Park,0.095221648,0.049045327,0.046175489,0.021100422,0.063490583,0,0.087253448,0.081294043,0.01597532,0.012707294,0.002128679,0.023627711,0.023399534,0,0.003333189,0.015808278,0.055845912,0.75,0.465819673,0.284180328,0.735946827,0.014053173,0.10596522,-0.317628976,1,area,,,,
Oakland Park_Dr. Carter G. Woodson Park,0.182085091,0.044588839,0.052251637,0.007307521,0.019931517,0,0.131723434,0.10248118,0.018235585,0.005294816,0.012830774,0.008703127,0.005431184,0,0.000995949,0.006205317,0.116999645,1,0.883333333,0.116666667,0.975378957,0.024621043,0.104956029,-0.424224757,1,area,,,,
Oakland Park_Jaco Pastorius Park,0.117171159,0.038651555,0.07758047,0.016147066,0.049526516,0,0.11165691,0.096342754,0.012701418,0.003184551,0.004717001,0.006120676,0.026935165,0,0.000631283,0.014602672,0.060919984,0.5,0.732101449,-0.232101449,0.510380533,-0.010380533,0.115778687,-0.51191903,1,area,,,,
Oakland Park_Lakeside Sand Pine Preserve,0.05554843,0.030098577,0.033595323,0.017840821,0.020797744,0,0.013360329,0.029487231,0.00466683,0.029196678,0.015681219,0.010955043,0.011949328,0.004265585,0,0.007240829,0.02004477,0.666666667,0.635695833,0.030970834,0.666992771,-0.000326104,0.067713452,-0.246661304,1,area,,,,
Oakland Park_Stunson Nature Trail,0.130961747,0.158092457,0.096802066,0.031941622,0.090040943,0,0.132472906,0.063782645,0.007183331,0.113744827,0.018214314,0.010563283,0.006155716,0,0,0.001571541,0.100758751,0.75,0.669057714,0.080942286,0.728861303,0.021138697,0.080022244,-0.276374141,1,tree,,,,
Oakland Park_Veterans Park,0.113285234,0.074350189,0.067904155,0.024785334,0.07221871,0,0.077180619,0.04374143,0.003099245,0.090391139,0.014628685,0.009548148,0.009804798,0.001651703,0,0.004024722,0.046634754,0.491525424,0.517932928,-0.026407504,0.496557764,-0.00503234,0.086947526,-0.258588413,1,area,,,,
Oakland Park_Wimberly Fields Park,0.220930929,0.072556241,0.086690883,0.007079116,0.024816916,0,0.198883295,0.104916355,0.018640332,0.003885169,0.016366022,0.004326008,0.019246779,0,0,0.003048388,0.114650294,0.565217391,0.854166667,-0.288949276,0.562781978,0.002435413,0.123519678,-0.676128424,1,area,,,,
Parkland_Barkland Dog Park,0.096693771,0.14194294,0.071209254,0.007644046,0.025996141,0,0.186676916,0.066600233,0.007206119,0.017693292,0.034472653,0.103655409,0.117866891,0.001837099,0.009475525,0.001207041,0.056831943,0.140186916,0.266529985,-0.126343069,0.162006361,-0.021819445,0.076071042,0.017410684,1,mean_ndvi,,,,
Parkland_Covered Bridge Park,0.007350914,0.036643227,0.035577467,0.000130626,0.017478683,0,0.022883459,0.019373,0.003482133,0.004521066,0.000249623,0.035412361,0.007548011,0.00175504,0.000125917,0.000401511,0.01341182,0.6875,0.734460078,-0.046960078,0.695598146,-0.008098146,0.020759869,-0.148273423,1,tree,,,,
Parkland_Doris Davis Forman Wilderness Preserve,0.037131902,0.069354464,0.028671956,0.001733312,0.040662369,0,0.019443947,0.034784328,0.008120361,0.008844554,0.000142225,0.050169684,0.003186411,0.003640727,0.011505021,0.000326898,0.019341219,0.6,0.621539404,-0.021539404,0.607473108,-0.007473108,0.033718931,0.268165103,1,tree,,,,
Parkland_Equestrian Center at Temple Park,0.096674341,0.111144251,0.105140878,0.006118467,0.018751126,0,0.140741413,0.054427555,0.003291603,0.006796117,0.01241512,0.087598023,0.10532568,0.015659183,0.011376394,0,0.038592068,0.333333333,0.397002342,-0.063669009,0.344141627,-0.010808294,0.075449606,-0.080841051,1,mean_ndvi,,,,
Parkland_John H. Quigley Park - Parkland Tennis Center,0.05426135,0.08070374,0.037110794,0.002380001,0.027088652,0,0.015190755,0.013984943,0.002758472,0.006854408,0.000303929,0.046470374,0.004652715,0.003912338,0.004784837,0,0.018449475,0.571428571,0.331022676,0.240405895,0.495051703,0.076376868,0.031998933,0.305495899,1,tree,,,,
Parkland_Liberty Park,0.094805811,0.15273907,0.081117728,0.003994464,0.027043699,0,0.202453825,0.058613062,0.003623359,0.014379768,0.036650449,0.113842346,0.085020572,0.002347883,0.023573654,0.000435628,0.093947544,0.131147541,0.47528972,-0.344142179,0.150234388,-0.019086847,0.081231448,-0.08948604,1,mean_ndvi,,,,
Parkland_Pine Trails Park,0.094259712,0.089360406,0.049989603,0.00428106,0.049961004,0,0.094272179,0.073780363,0.001783457,0.003596248,0.054948621,0.061906191,0.032904329,0.000268457,0.000964066,0.000172323,0.024325473,0.440860215,0.515822259,-0.074962044,0.453963349,-0.013103134,0.109409457,-0.197333029,1,mean_ndvi,,,,
Parkland_Six Acre Woods Park,0.004078582,0.033978719,0.012403888,0.001467725,0.017600366,0,0.014171743,0.016297304,0.003102633,0.003969997,0.000131473,0.03551627,0.002102169,0.001369187,0.000218732,4.65E-05,0.008956039,0.75,0.682134789,0.067865211,0.729192749,0.020807251,0.016371162,0.094475525,1,Jog_Walk_path,,,,
Parkland_Terramar Park,0.023558231,0.038879762,0.020134506,0.000757964,0.022968268,0,0.012182778,0.014039214,0.001771772,0.006571914,0.000267189,0.036440384,0.003787932,0.002025896,0.00012273,4.21E-05,0.015897063,0.711864407,0.536064165,0.175800242,0.675503396,0.036361011,0.034780173,0.245131926,1,tree,,,,
Pembroke Park_Raymond P. Olgesby Preserve-Pembroke Park Preserve,0.101706385,0.087580471,0.029343633,0.000722909,0.011751721,0,0.100516602,0.029466338,0.032304562,0.018247457,0.001716653,0.014299629,0.004630425,0.00072058,0.030327646,0.01331406,0.039102089,0.854545455,0.600377837,0.254167618,0.8016473,0.052898155,0.029310599,0.199023594,1,area,,,,
Pembroke Pines_Ashley Hale Park,0.031426188,0.050303844,0.045370674,0.013869646,0.032717603,0,0.030242982,0.039263164,0.017108016,0.017251133,0.00662562,0.036496932,0.002536287,0,0.002855836,0.00237409,0.095975305,0.285714286,0.389116731,-0.103402445,0.290775751,-0.005061465,0.105528348,-0.163812383,1,Biodiversity,,,,
Pembroke Pines_Ben Fiorendino Park,0.062290578,0.077860437,0.067741381,0.027876194,0.046450238,0,0.108522189,0.093870729,0.008547227,0.067674424,0.01946696,0.042815608,0.014717555,0,0.003734414,0.005077763,0.111531079,0.342105263,0.419684539,-0.077579276,0.354422708,-0.012317445,0.102679486,-0.129032262,1,Biodiversity,,,,
Pembroke Pines_Chapel Trail Nature Preserve,0.02613824,0.048120767,0.030577287,0.020647772,0.035352311,0,0.047538028,0.074504634,0.013946718,0.082208241,0.002823971,0.011332149,0.057253727,0.003519354,0.105671599,0.003360517,0.120658181,0.64556962,0.271947794,0.373621826,0.597889088,0.047680532,0.073533369,-0.217629936,1,Biodiversity,,,,
Pembroke Pines_Chapel Trail Park,0.026792804,0.032539213,0.026636794,0.000960261,0.026404731,0,0.023751425,0.045985146,0.013059099,0.041423701,0.003533055,0.011533887,0.09144712,0.001061675,0.118290523,0.001161902,0.037912422,0.894736842,0.550835587,0.343901255,0.867610562,0.02712628,0.067535534,-0.118312546,1,Dog_Park,,,,
Pembroke Pines_Cinnamon Place,0.335207972,0.096589117,0.100499014,0.00363659,0.013521419,0,0.073984042,0.063141442,0.022401445,0.003185591,0.004695073,0.026504838,0.325540786,0,0,0.005612689,0.074293088,0.666666667,0.6793511,-0.012684433,0.682756851,-0.016090184,0.096265395,0.038205834,1,area,,,,
Pembroke Pines_Craig Rupp K-9 Dog Park,0.132266015,0.113072816,0.082923486,0.03044528,0.044784953,0,0.161371142,0.185673018,0.031975334,0.079839846,0.009927595,0.015157052,0.020260659,0,0.002068675,0.009327062,0.148711463,0.121212121,0.342651144,-0.221439023,0.133657903,-0.012445782,0.092960069,0.004101946,1,mean_ndwi,,,,
Pembroke Pines_Flamingo Park,0.066670991,0.024542508,0.057485896,0.005658243,0.029590393,0,0.065697791,0.057558997,0.021806483,0.012196753,0.01991593,0.106074827,0.004582282,0,0,0.010161006,0.141953417,0.333333333,0.493264143,-0.15993081,0.335030859,-0.001697526,0.071983819,0.057478553,1,Biodiversity,,,,
Pembroke Pines_Fletcher Park,0.050002554,0.048555256,0.021232659,0,0.000426698,0,0.067123838,0.075502538,0.006654936,0.001581849,0,0.016623368,0.004506784,0,0,0.001056533,0.118278533,0.333333333,0.514136905,-0.180803572,0.333182374,0.000150959,0.064664097,0.156369329,1,Biodiversity,,,,
Pembroke Pines_Jack McCluskey Rainbow Park,0.039679502,0.053708113,0.027355237,0,0.002850957,0,0.086624479,0.059793971,0.007297837,0.003144475,0,0.02201739,0.000306128,0,0,0.000959417,0.083786608,0.75,0.561172161,0.188827839,0.712004417,0.037995583,0.068349194,0.026402196,1,mean_ndvi,,,,
Pembroke Pines_Memorial Park,0.159111521,0.065814393,0.141389379,0.024269494,0.029599534,0,0.053922722,0.074141094,0.030557704,0.073731386,0.002925404,0.003785511,0.040933321,0,0.011602122,0.018153047,0.150271802,0.285714286,0.614264642,-0.328550356,0.308324548,-0.022610262,0.088712939,-0.100489386,1,area,,,,
Pembroke Pines_Pasadena Park,0.112083464,0.404751531,0.138838034,0.009107939,0.013510086,0,0.499778215,0.199051963,0.002671354,0.027250738,0.016204923,0.446638743,0.025973702,0,0.006832155,0.016338434,0.161886646,0,0.697916667,-0.697916667,0.023135725,-0.023135725,0.109251342,-0.090242736,2,mean_ndvi,,,,
Pembroke Pines_Paul J. Maxwell Park,0.203990841,0.062629301,0.147358526,0,0.008294307,0,0.097169483,0.124056611,0.002677374,0.002832034,0,0.012634895,0.065171716,0,0,8.68E-07,0.086814942,0.75,0.5,0.25,0.715446164,0.034553836,0.059324874,0.044728979,2,area,,,,
