UGS,area,tree,grassland,water,herbaceous_wetland,mangroves,mean_ndvi,mean_ndwi,Pavilion_Picnic_Area,Kids_Playground,Body_of_water,Jog_Walk_path,Athletic_facility,Nature_Preserve,Dog_Park,Indoor_Outdoor_fitness_center,Biodiversity,y,LM_yfitOOB,LM_ResOOB,LM_yfitPred,LM_ResPred,LM_MSE,LM_Rsq100,LPerm,Local primary factor,,variable,number,proportion
Fort Lauderdale_Bubier Park,0.006106909,0.002284782,0.00122406,0.000631006,0.001433058,0,0.003502643,0.003454719,0.000482936,0.002830229,0.000551036,0.001124829,0.000201312,4.82E-05,0,0,0.004447856,0.108108108,0.09054207,0.017566038,0.108678622,-0.000570514,0.004290433,-0.126944455,1,area,,,,
Fort Lauderdale_Carter Park-Sunland Park,0.00308597,0.003493581,0.004473251,0.000210286,0.000546816,0,0.013649339,0.007061933,0.000113372,0.000770965,0.000177657,0.001544022,0.000783561,8.56E-05,0,0.0010323,0.005967805,0.098360656,0,0.098360656,0.094659919,0.003700737,0.007990249,-0.199568897,1,mean_ndvi,,,,
Fort Lauderdale_Cliff Lake Park,0.00291363,0.004922304,0.002442942,0.000475588,0.000272013,0,0.003582707,0.002544416,0.000261072,0.000236119,0.00020648,0.000780368,9.36E-05,0,0,0.00018569,0.005742837,0.142857143,0.129647408,0.013209735,0.14249904,0.000358103,0.052823133,-0.003064552,1,Biodiversity,,,,
Fort Lauderdale_Colee Hammock Park,0.07961879,0.093123688,0.02612627,0.00047904,8.04E-05,0,0.01577535,0.013704502,0.000600707,0.001511933,0.00191546,0.005555859,0.000467346,0,0,3.52E-05,0.063868407,0.146496815,0.097237244,0.049259571,0.142811719,0.003685096,0.06327434,-0.131514587,1,tree,,,,
Fort Lauderdale_Coontie Hatchee Park,0.007558527,0.007118243,0.002473133,0.002289967,0.007094659,0,0.005380453,0.006561212,0.001083052,0.003175371,0.003377379,0.003229758,0.000766119,0.000648945,0,0.002307304,0.006913764,0.071428571,0.158398131,-0.08696956,0.086439178,-0.015010607,0.008380587,-0.560339474,1,area,,,,
Fort Lauderdale_D.C. Alexander Park,0.248414961,0.046901786,0.133413179,0.000426991,3.00E-05,0,0.159812341,0.150275532,0.01889868,0.004933481,0.005974586,0.048672481,0.00430383,0,0,2.27E-05,0.123249798,0.1,0.516228421,-0.416228421,0.232625402,-0.132625402,0.094315498,-0.689252107,1,area,,,,
Fort Lauderdale_Dottie Mancini Park,0.013506737,0.005769182,0.002236517,0.000134399,0.000731748,0,0.006588172,0.006415296,0.000956651,0.004993006,0.003441828,0.000935735,0.004569997,0,1.32E-05,0.006302804,0.00742809,0.045454545,0.03845,0.007004545,0.047762492,-0.002307947,0.010723356,-0.126897341,1,area,,,,
Fort Lauderdale_Earl Lifshey Park,0.002837534,0.00240302,0.000633777,0.00027614,0.000623408,0,0.005553261,0.006466095,0.000528939,0.001590502,0.003128621,0.000310196,0.000328063,0,9.40E-06,0.001472665,0.005503467,0.071428571,0.066472254,0.004956317,0.067906316,0.003522255,0.003818143,0.107758571,1,mean_ndwi,,,,
Fort Lauderdale_Esplanade Park,0.008476892,0.004226442,0.001739534,0.001016804,0.003966004,0,0.007372321,0.005343968,0.002963188,0.001548317,0.001566703,0.000687023,7.39E-05,0.001661096,0,6.33E-07,0.006309388,0.118942731,0.092050199,0.026892532,0.115009163,0.003933568,0.007039513,-0.391270371,1,area,,,,
Fort Lauderdale_Esterre Davis Wright Park,0.007283012,0.008828203,0.003365718,0.001447552,0.00123133,0,0.013597382,0.006501111,0.000627519,0.005137911,0.004476942,0.001568254,0.000847956,0.005285518,0,0.000319737,0.005359566,0,0.091695301,-0.091695301,0.01282777,-0.01282777,0.009222025,-0.274406694,1,mean_ndvi,,,,
Fort Lauderdale_Flamingo Park,0.015982829,0.011032608,0.002719913,0.001567459,0.001372854,0,0.012566368,0.006220597,0.000911721,0.006465666,0.012782538,0.001039951,0.001453239,0.003895805,0,0.001751868,0.006008988,0,0.123989942,-0.123989942,0.016295625,-0.016295625,0.012919246,-0.537905,1,area,,,,
Fort Lauderdale_Florence C. Hardy Park,0.005274476,0.0012513,0.001004369,0.000532812,0.003163692,0,0.002953035,0.00293469,0.000114565,0.001051038,0.000471643,0.001037037,0.00120529,5.69E-05,0,7.48E-05,0.004324282,0.063829787,0.14266795,-0.078838163,0.070455209,-0.006625422,0.004121525,-0.199581344,1,area,,,,
Fort Lauderdale_Floyd Hull Stadium,0.003882061,0.006603866,0.003632204,0.00081158,0.000466878,0,0.008406229,0.003903392,3.39E-05,0.002669234,0.000944811,0.001211534,0.000982521,0.00308759,0,0.001697707,0.005013652,0,0.087454213,-0.087454213,0.006493874,-0.006493874,0.004970044,-0.189980695,1,mean_ndvi,,,,
